zip,state_abbv,county,city,cz,moisture_regime_name,moisture_regime
72852,AR,Johnson County,Oark,3,moist,
72853,AR,Yell County,Ola,3,moist,
72854,AR,Johnson County,Ozone,3,moist,
72855,AR,Logan County,Paris,3,moist,
72856,AR,Pope County,Pelsor,3,moist,
72857,AR,Yell County,Plainview,3,moist,
72858,AR,Pope County,Pottsville,3,moist,
72860,AR,Yell County,Rover,3,moist,
72863,AR,Logan County,Scranton,3,moist,
72865,AR,Logan County,Subiaco,3,moist,
72901,AR,Sebastian County,Fort Smith,3,moist,
72902,AR,Sebastian County,Fort Smith,3,moist,
72903,AR,Sebastian County,Fort Smith,3,moist,
72904,AR,Sebastian County,Fort Smith,3,moist,
72905,AR,Sebastian County,Fort Smith,3,moist,
72906,AR,Sebastian County,Fort Smith,3,moist,
72908,AR,Sebastian County,Fort Smith,3,moist,
72913,AR,Sebastian County,Fort Smith,3,moist,
72914,AR,Sebastian County,Fort Smith,3,moist,
72916,AR,Sebastian County,Fort Smith,3,moist,
72917,AR,Sebastian County,Fort Smith,3,moist,
72918,AR,Sebastian County,Fort Smith,3,moist,
72919,AR,Sebastian County,Fort Smith,3,moist,
72921,AR,Crawford County,Alma,3,moist,
72923,AR,Sebastian County,Barling,3,moist,
72926,AR,Scott County,Boles,3,moist,
72927,AR,Logan County,Booneville,3,moist,
72928,AR,Franklin County,Branch,3,moist,
72930,AR,Franklin County,Cecil,3,moist,
72932,AR,Crawford County,Cedarville,3,moist,
72933,AR,Franklin County,Charleston,3,moist,
72934,AR,Crawford County,Chester,3,moist,
72935,AR,Crawford County,Dyer,3,moist,
72936,AR,Sebastian County,Greenwood,3,moist,
72937,AR,Sebastian County,Hackett,3,moist,
72938,AR,Sebastian County,Hartford,3,moist,
72940,AR,Sebastian County,Huntington,3,moist,
72941,AR,Sebastian County,Lavaca,3,moist,
72943,AR,Logan County,Magazine,3,moist,
72944,AR,Scott County,Mansfield,3,moist,
72945,AR,Sebastian County,Midland,3,moist,
72946,AR,Crawford County,Mountainburg,3,moist,
72947,AR,Crawford County,Mulberry,3,moist,
72948,AR,Crawford County,Natural Dam,3,moist,
72949,AR,Franklin County,Ozark,3,moist,
72950,AR,Scott County,Parks,3,moist,
72951,AR,Logan County,Ratcliff,3,moist,
72952,AR,Crawford County,Rudy,3,moist,
72955,AR,Crawford County,Uniontown,3,moist,
72956,AR,Crawford County,Van Buren,3,moist,
72957,AR,Crawford County,Van Buren,3,moist,
72958,AR,Scott County,Waldron,3,moist,
72959,AR,Washington County,Winslow,4,moist,
73001,OK,Caddo County,Albert,3,moist,
73002,OK,Grady County,Alex,3,moist,
73003,OK,Oklahoma County,Edmond,3,moist,
73004,OK,Grady County,Amber,3,moist,
73005,OK,Caddo County,Anadarko,3,moist,
73006,OK,Caddo County,Apache,3,moist,
73007,OK,Oklahoma County,Arcadia,3,moist,
73008,OK,Oklahoma County,Bethany,3,moist,
73009,OK,Caddo County,Binger,3,moist,
73010,OK,Mcclain County,Blanchard,3,moist,
73011,OK,Grady County,Bradley,3,moist,
73012,OK,Oklahoma County,Edmond,3,moist,
73013,OK,Oklahoma County,Edmond,3,moist,
73014,OK,Canadian County,Calumet,3,moist,
73015,OK,Caddo County,Carnegie,3,moist,
73016,OK,Kingfisher County,Cashion,3,moist,
73017,OK,Caddo County,Cement,3,moist,
73018,OK,Grady County,Chickasha,3,moist,
73019,OK,Cleveland County,Norman,3,moist,
73020,OK,Oklahoma County,Choctaw,3,moist,
73021,OK,Washita County,Colony,3,moist,
73022,OK,Canadian County,Concho,3,moist,
73023,OK,Grady County,Chickasha,3,moist,
73024,OK,Washita County,Corn,3,moist,
73025,OK,Oklahoma County,Edmond,3,moist,
73026,OK,Cleveland County,Norman,3,moist,
73027,OK,Logan County,Coyle,3,moist,
73028,OK,Logan County,Crescent,3,moist,
73029,OK,Caddo County,Cyril,3,moist,
73030,OK,Murray County,Davis,3,moist,
73031,OK,Mcclain County,Dibble,3,moist,
73032,OK,Murray County,Dougherty,3,moist,
73033,OK,Caddo County,Eakly,3,moist,
73034,OK,Oklahoma County,Edmond,3,moist,
73036,OK,Canadian County,El Reno,3,moist,
73038,OK,Caddo County,Fort Cobb,3,moist,
73040,OK,Blaine County,Geary,3,moist,
73041,OK,Kiowa County,Gotebo,3,moist,
73042,OK,Caddo County,Gracemont,3,moist,
73043,OK,Blaine County,Greenfield,3,moist,
73044,OK,Logan County,Guthrie,3,moist,
73045,OK,Oklahoma County,Harrah,3,moist,
73047,OK,Caddo County,Hinton,3,moist,
73048,OK,Caddo County,Hydro,3,moist,
73049,OK,Oklahoma County,Jones,3,moist,
73050,OK,Logan County,Langston,3,moist,
73051,OK,Cleveland County,Lexington,3,moist,
73052,OK,Garvin County,Lindsay,3,moist,
73053,OK,Caddo County,Lookeba,3,moist,
73054,OK,Oklahoma County,Luther,3,moist,
73055,OK,Stephens County,Marlow,3,moist,
73056,OK,Logan County,Marshall,3,moist,
73057,OK,Garvin County,Maysville,3,moist,
73058,OK,Logan County,Meridian,3,moist,
73059,OK,Grady County,Minco,3,moist,
73061,OK,Noble County,Morrison,3,moist,
73062,OK,Kiowa County,Mountain View,3,moist,
73063,OK,Logan County,Mulhall,3,moist,
73064,OK,Canadian County,Mustang,3,moist,
73065,OK,Mcclain County,Newcastle,3,moist,
73066,OK,Oklahoma County,Nicoma Park,3,moist,
73067,OK,Grady County,Ninnekah,3,moist,
73068,OK,Cleveland County,Noble,3,moist,
73069,OK,Cleveland County,Norman,3,moist,
73070,OK,Cleveland County,Norman,3,moist,
73071,OK,Cleveland County,Norman,3,moist,
73072,OK,Cleveland County,Norman,3,moist,
73073,OK,Logan County,Orlando,3,moist,
73074,OK,Garvin County,Paoli,3,moist,
73075,OK,Garvin County,Pauls Valley,3,moist,
73077,OK,Noble County,Perry,3,moist,
73078,OK,Canadian County,Piedmont,3,moist,
73079,OK,Grady County,Pocasset,3,moist,
73080,OK,Mcclain County,Purcell,3,moist,
73082,OK,Grady County,Rush Springs,3,moist,
73083,OK,Oklahoma County,Edmond,3,moist,
73084,OK,Oklahoma County,Spencer,3,moist,
73085,OK,Canadian County,Yukon,3,moist,
73086,OK,Murray County,Sulphur,3,moist,
73089,OK,Grady County,Tuttle,3,moist,
73090,OK,Canadian County,Union City,3,moist,
73092,OK,Grady County,Verden,3,moist,
73093,OK,Mcclain County,Washington,3,moist,
73095,OK,Mcclain County,Wayne,3,moist,
73096,OK,Custer County,Weatherford,3,moist,
73097,OK,Oklahoma County,Wheatland,3,moist,
73098,OK,Garvin County,Wynnewood,3,moist,
73099,OK,Canadian County,Yukon,3,moist,
73101,OK,Oklahoma County,Oklahoma City,3,moist,
73102,OK,Oklahoma County,Oklahoma City,3,moist,
73103,OK,Oklahoma County,Oklahoma City,3,moist,
73104,OK,Oklahoma County,Oklahoma City,3,moist,
73105,OK,Oklahoma County,Oklahoma City,3,moist,
73106,OK,Oklahoma County,Oklahoma City,3,moist,
73107,OK,Oklahoma County,Oklahoma City,3,moist,
73108,OK,Oklahoma County,Oklahoma City,3,moist,
73109,OK,Oklahoma County,Oklahoma City,3,moist,
73110,OK,Oklahoma County,Oklahoma City,3,moist,
73111,OK,Oklahoma County,Oklahoma City,3,moist,
73112,OK,Oklahoma County,Oklahoma City,3,moist,
73113,OK,Oklahoma County,Oklahoma City,3,moist,
73114,OK,Oklahoma County,Oklahoma City,3,moist,
73115,OK,Oklahoma County,Oklahoma City,3,moist,
73116,OK,Oklahoma County,Oklahoma City,3,moist,
73117,OK,Oklahoma County,Oklahoma City,3,moist,
73118,OK,Oklahoma County,Oklahoma City,3,moist,
73119,OK,Oklahoma County,Oklahoma City,3,moist,
73120,OK,Oklahoma County,Oklahoma City,3,moist,
73121,OK,Oklahoma County,Oklahoma City,3,moist,
73122,OK,Oklahoma County,Oklahoma City,3,moist,
73123,OK,Oklahoma County,Oklahoma City,3,moist,
73124,OK,Oklahoma County,Oklahoma City,3,moist,
73125,OK,Oklahoma County,Oklahoma City,3,moist,
73126,OK,Oklahoma County,Oklahoma City,3,moist,
73127,OK,Oklahoma County,Oklahoma City,3,moist,
73128,OK,Oklahoma County,Oklahoma City,3,moist,
73129,OK,Oklahoma County,Oklahoma City,3,moist,
73130,OK,Oklahoma County,Oklahoma City,3,moist,
73131,OK,Oklahoma County,Oklahoma City,3,moist,
73132,OK,Oklahoma County,Oklahoma City,3,moist,
73134,OK,Oklahoma County,Oklahoma City,3,moist,
73135,OK,Oklahoma County,Oklahoma City,3,moist,
73136,OK,Oklahoma County,Oklahoma City,3,moist,
73137,OK,Oklahoma County,Oklahoma City,3,moist,
73139,OK,Oklahoma County,Oklahoma City,3,moist,
73140,OK,Oklahoma County,Oklahoma City,3,moist,
73141,OK,Oklahoma County,Oklahoma City,3,moist,
73142,OK,Oklahoma County,Oklahoma City,3,moist,
73143,OK,Oklahoma County,Oklahoma City,3,moist,
73144,OK,Oklahoma County,Oklahoma City,3,moist,
73145,OK,Oklahoma County,Oklahoma City,3,moist,
73146,OK,Oklahoma County,Oklahoma City,3,moist,
73147,OK,Oklahoma County,Oklahoma City,3,moist,
73148,OK,Oklahoma County,Oklahoma City,3,moist,
73149,OK,Oklahoma County,Oklahoma City,3,moist,
73150,OK,Oklahoma County,Oklahoma City,3,moist,
73151,OK,Oklahoma County,Oklahoma City,3,moist,
73152,OK,Oklahoma County,Oklahoma City,3,moist,
73153,OK,Cleveland County,Oklahoma City,3,moist,
73154,OK,Oklahoma County,Oklahoma City,3,moist,
73155,OK,Oklahoma County,Oklahoma City,3,moist,
73156,OK,Oklahoma County,Oklahoma City,3,moist,
73157,OK,Oklahoma County,Oklahoma City,3,moist,
73159,OK,Oklahoma County,Oklahoma City,3,moist,
73160,OK,Cleveland County,Oklahoma City,3,moist,
73162,OK,Oklahoma County,Oklahoma City,3,moist,
73165,OK,Cleveland County,Oklahoma City,3,moist,
73167,OK,Oklahoma County,Oklahoma City,3,moist,
73169,OK,Oklahoma County,Oklahoma City,3,moist,
73170,OK,Cleveland County,Oklahoma City,3,moist,
73172,OK,Oklahoma County,Oklahoma City,3,moist,
73173,OK,Oklahoma County,Oklahoma City,3,moist,
73179,OK,Oklahoma County,Oklahoma City,3,moist,
73189,OK,Cleveland County,Oklahoma City,3,moist,
73190,OK,Oklahoma County,Oklahoma City,3,moist,
73194,OK,Oklahoma County,Oklahoma City,3,moist,
73195,OK,Oklahoma County,Oklahoma City,3,moist,
73301,TX,Travis County,Austin,2,moist,A
73344,TX,Travis County,Austin,2,moist,A
73401,OK,Carter County,Ardmore,3,moist,
73402,OK,Carter County,Ardmore,3,moist,
73403,OK,Carter County,Ardmore,3,moist,
73425,OK,Stephens County,Countyline,3,moist,
73430,OK,Love County,Burneyville,3,moist,
73432,OK,Johnston County,Coleman,3,moist,
73433,OK,Garvin County,Elmore City,3,moist,
73434,OK,Stephens County,Foster,3,moist,
73435,OK,Carter County,Fox,3,moist,
73436,OK,Carter County,Gene Autry,3,moist,
73438,OK,Carter County,Healdton,3,moist,
73439,OK,Marshall County,Kingston,3,moist,
73440,OK,Marshall County,Lebanon,3,moist,
73442,OK,Stephens County,Loco,3,moist,
73443,OK,Carter County,Lone Grove,3,moist,
73444,OK,Carter County,Hennepin,3,moist,
73446,OK,Marshall County,Madill,3,moist,
73447,OK,Johnston County,Mannsville,3,moist,
73448,OK,Love County,Marietta,3,moist,
73449,OK,Bryan County,Mead,3,moist,
73450,OK,Johnston County,Milburn,3,moist,
73453,OK,Love County,Overbrook,3,moist,
73455,OK,Johnston County,Ravia,3,moist,
73456,OK,Jefferson County,Ringling,3,moist,
73458,OK,Carter County,Springer,3,moist,
73459,OK,Love County,Thackerville,3,moist,
73460,OK,Johnston County,Tishomingo,3,moist,
73461,OK,Johnston County,Wapanucka,3,moist,
73463,OK,Carter County,Wilson,3,moist,
73481,OK,Carter County,Ratliff City,3,moist,
73488,OK,Carter County,Tussy,3,moist,
73491,OK,Stephens County,Velma,3,moist,
73501,OK,Comanche County,Lawton,3,moist,
73502,OK,Comanche County,Lawton,3,moist,
73503,OK,Comanche County,Fort Sill,3,moist,
73505,OK,Comanche County,Lawton,3,moist,
73506,OK,Comanche County,Lawton,3,moist,
73507,OK,Comanche County,Lawton,3,moist,
73520,OK,Jefferson County,Addington,3,moist,
73521,OK,Jackson County,Altus,3,moist,
73522,OK,Jackson County,Altus,3,moist,
73523,OK,Jackson County,Altus Afb,3,moist,
73526,OK,Jackson County,Blair,3,moist,
73527,OK,Comanche County,Cache,3,moist,
73528,OK,Comanche County,Chattanooga,3,moist,
73529,OK,Stephens County,Comanche,3,moist,
73530,OK,Tillman County,Davidson,3,moist,
73531,OK,Cotton County,Devol,3,moist,
73532,OK,Jackson County,Duke,3,moist,
73533,OK,Stephens County,Duncan,3,moist,
73534,OK,Stephens County,Duncan,3,moist,
73536,OK,Stephens County,Duncan,3,moist,
73537,OK,Jackson County,Eldorado,3,moist,
73538,OK,Comanche County,Elgin,3,moist,
73539,OK,Jackson County,Elmer,3,moist,
73540,OK,Comanche County,Faxon,3,moist,
73541,OK,Comanche County,Fletcher,3,moist,
73542,OK,Tillman County,Frederick,3,moist,
73543,OK,Comanche County,Geronimo,3,moist,
73544,OK,Harmon County,Gould,3,moist,
73546,OK,Tillman County,Grandfield,3,moist,
73547,OK,Greer County,Granite,3,moist,
73548,OK,Jefferson County,Hastings,3,moist,
73549,OK,Jackson County,Headrick,3,moist,
73550,OK,Harmon County,Hollis,3,moist,
73552,OK,Comanche County,Indiahoma,3,moist,
73553,OK,Tillman County,Loveland,3,moist,
73554,OK,Greer County,Mangum,3,moist,
73556,OK,Jackson County,Martha,3,moist,
73557,OK,Comanche County,Medicine Park,3,moist,
73559,OK,Kiowa County,Mountain Park,3,moist,
73560,OK,Jackson County,Olustee,3,moist,
73561,OK,Jefferson County,Oscar,3,moist,
73562,OK,Cotton County,Randlett,3,moist,
73564,OK,Kiowa County,Roosevelt,3,moist,
73565,OK,Jefferson County,Ryan,3,moist,
73566,OK,Kiowa County,Snyder,3,moist,
73567,OK,Comanche County,Sterling,3,moist,
73568,OK,Cotton County,Temple,3,moist,
73569,OK,Jefferson County,Terral,3,moist,
73570,OK,Tillman County,Tipton,3,moist,
73571,OK,Harmon County,Vinson,3,moist,
73572,OK,Cotton County,Walters,3,moist,
73573,OK,Jefferson County,Waurika,3,moist,
73601,OK,Custer County,Clinton,3,moist,
73620,OK,Custer County,Arapaho,3,moist,
73622,OK,Washita County,Bessie,3,moist,
73624,OK,Washita County,Burns Flat,3,moist,
73625,OK,Custer County,Butler,3,moist,
73626,OK,Washita County,Canute,3,moist,
73627,OK,Beckham County,Carter,3,moist,
73628,OK,Roger Mills County,Cheyenne,3,moist,
73632,OK,Washita County,Cordell,3,moist,
73638,OK,Roger Mills County,Crawford,3,moist,
73639,OK,Custer County,Custer City,3,moist,
73641,OK,Washita County,Dill City,3,moist,
73642,OK,Roger Mills County,Durham,3,moist,
73644,OK,Beckham County,Elk City,3,moist,
73645,OK,Beckham County,Erick,3,moist,
73646,OK,Dewey County,Fay,3,moist,
73647,OK,Washita County,Foss,3,moist,
73648,OK,Beckham County,Elk City,3,moist,
73650,OK,Roger Mills County,Hammon,3,moist,
73651,OK,Kiowa County,Hobart,3,moist,
73654,OK,Dewey County,Leedey,3,moist,
73655,OK,Kiowa County,Lone Wolf,3,moist,
73658,OK,Dewey County,Oakwood,3,moist,
73659,OK,Dewey County,Putnam,3,moist,
73660,OK,Roger Mills County,Reydon,3,moist,
73661,OK,Washita County,Rocky,3,moist,
73662,OK,Beckham County,Sayre,3,moist,
73663,OK,Dewey County,Seiling,3,moist,
73664,OK,Washita County,Sentinel,3,moist,
73666,OK,Roger Mills County,Sweetwater,3,moist,
73667,OK,Dewey County,Taloga,3,moist,
73668,OK,Beckham County,Texola,3,moist,
73669,OK,Custer County,Thomas,3,moist,
73673,OK,Greer County,Willow,3,moist,
73701,OK,Garfield County,Enid,3,moist,
73702,OK,Garfield County,Enid,3,moist,
73703,OK,Garfield County,Enid,3,moist,
73705,OK,Garfield County,Enid,3,moist,
73706,OK,Garfield County,Enid,3,moist,
73716,OK,Alfalfa County,Aline,3,moist,
73717,OK,Woods County,Alva,3,moist,
73718,OK,Major County,Ames,3,moist,
73719,OK,Alfalfa County,Amorita,3,moist,
73720,OK,Garfield County,Bison,3,moist,
73722,OK,Alfalfa County,Burlington,3,moist,
73724,OK,Blaine County,Canton,3,moist,
73726,OK,Alfalfa County,Carmen,3,moist,
73727,OK,Garfield County,Carrier,3,moist,
73728,OK,Alfalfa County,Cherokee,3,moist,
73729,OK,Major County,Cleo Springs,3,moist,
73730,OK,Garfield County,Covington,3,moist,
73731,OK,Woods County,Dacoma,3,moist,
73733,OK,Garfield County,Douglas,3,moist,
73734,OK,Kingfisher County,Dover,3,moist,
73735,OK,Garfield County,Drummond,3,moist,
73736,OK,Garfield County,Fairmont,3,moist,
73737,OK,Major County,Fairview,3,moist,
73738,OK,Garfield County,Garber,3,moist,
73739,OK,Alfalfa County,Goltry,3,moist,
73741,OK,Alfalfa County,Helena,3,moist,
73742,OK,Kingfisher County,Hennessey,3,moist,
73743,OK,Garfield County,Hillsdale,3,moist,
73744,OK,Blaine County,Hitchcock,3,moist,
73746,OK,Woods County,Hopeton,3,moist,
73747,OK,Major County,Isabella,3,moist,
73749,OK,Alfalfa County,Jet,3,moist,
73750,OK,Kingfisher County,Kingfisher,3,moist,
73753,OK,Garfield County,Kremlin,3,moist,
73754,OK,Garfield County,Lahoma,3,moist,
73755,OK,Blaine County,Longdale,3,moist,
73756,OK,Kingfisher County,Loyal,3,moist,
73757,OK,Noble County,Lucien,3,moist,
73758,OK,Grant County,Manchester,3,moist,
73759,OK,Grant County,Medford,3,moist,
73760,OK,Major County,Meno,3,moist,
73761,OK,Grant County,Nash,3,moist,
73762,OK,Kingfisher County,Okarche,3,moist,
73763,OK,Blaine County,Okeene,3,moist,
73764,OK,Kingfisher County,Omega,3,moist,
73766,OK,Grant County,Pond Creek,3,moist,
73768,OK,Major County,Ringwood,3,moist,
73770,OK,Blaine County,Southard,3,moist,
73771,OK,Grant County,Wakita,3,moist,
73772,OK,Blaine County,Watonga,3,moist,
73773,OK,Garfield County,Waukomis,3,moist,
73801,OK,Woodward County,Woodward,3,moist,
73802,OK,Woodward County,Woodward,3,moist,
73832,OK,Ellis County,Arnett,3,moist,
73834,OK,Harper County,Buffalo,3,moist,
73835,OK,Dewey County,Camargo,3,moist,
73838,OK,Major County,Chester,3,moist,
73840,OK,Ellis County,Fargo,3,moist,
73841,OK,Woodward County,Fort Supply,3,moist,
73842,OK,Woods County,Freedom,3,moist,
73843,OK,Ellis County,Gage,3,moist,
73844,OK,Beaver County,Gate,4,dry,
73848,OK,Harper County,Laverne,3,moist,
73851,OK,Harper County,May,3,moist,
73852,OK,Woodward County,Mooreland,3,moist,
73853,OK,Woodward County,Mutual,3,moist,
73855,OK,Harper County,Rosston,3,moist,
73857,OK,Woodward County,Sharon,3,moist,
73858,OK,Ellis County,Shattuck,3,moist,
73859,OK,Dewey County,Vici,3,moist,
73860,OK,Woods County,Waynoka,3,moist,
73931,OK,Beaver County,Balko,4,dry,
73932,OK,Beaver County,Beaver,4,dry,
73933,OK,Cimarron County,Boise City,4,dry,
73937,OK,Cimarron County,Felt,4,dry,
73938,OK,Beaver County,Forgan,4,dry,
73939,OK,Texas County,Goodwell,4,dry,
73942,OK,Texas County,Guymon,4,dry,
73944,OK,Texas County,Hardesty,4,dry,
73945,OK,Texas County,Hooker,4,dry,
73946,OK,Cimarron County,Kenton,4,dry,
73947,OK,Cimarron County,Keyes,4,dry,
73949,OK,Texas County,Texhoma,4,dry,
73950,OK,Beaver County,Turpin,4,dry,
73951,OK,Texas County,Tyrone,4,dry,
73960,TX,Sherman County,Texhoma,4,dry,B
74001,OK,Osage County,Avant,3,moist,
74002,OK,Osage County,Barnsdall,3,moist,
74003,OK,Washington County,Bartlesville,3,moist,
74004,OK,Washington County,Bartlesville,3,moist,
74005,OK,Washington County,Bartlesville,3,moist,
74006,OK,Washington County,Bartlesville,3,moist,
74008,OK,Tulsa County,Bixby,3,moist,
74010,OK,Creek County,Bristow,3,moist,
74011,OK,Tulsa County,Broken Arrow,3,moist,
74012,OK,Tulsa County,Broken Arrow,3,moist,
74013,OK,Tulsa County,Broken Arrow,3,moist,
74014,OK,Wagoner County,Broken Arrow,3,moist,
74015,OK,Rogers County,Catoosa,3,moist,
74016,OK,Rogers County,Chelsea,3,moist,
74017,OK,Rogers County,Claremore,3,moist,
74018,OK,Rogers County,Claremore,3,moist,
74019,OK,Rogers County,Claremore,3,moist,
74020,OK,Pawnee County,Cleveland,3,moist,
74021,OK,Tulsa County,Collinsville,3,moist,
74022,OK,Washington County,Copan,3,moist,
74023,OK,Payne County,Cushing,3,moist,
74026,OK,Lincoln County,Davenport,3,moist,
74027,OK,Nowata County,Delaware,3,moist,
74028,OK,Creek County,Depew,3,moist,
74029,OK,Washington County,Dewey,3,moist,
74030,OK,Creek County,Drumright,3,moist,
74031,OK,Rogers County,Foyil,3,moist,
74032,OK,Payne County,Glencoe,3,moist,
74033,OK,Tulsa County,Glenpool,3,moist,
74034,OK,Pawnee County,Hallett,3,moist,
74035,OK,Osage County,Hominy,3,moist,
74036,OK,Rogers County,Inola,3,moist,
74037,OK,Tulsa County,Jenks,3,moist,
74038,OK,Pawnee County,Jennings,3,moist,
74039,OK,Creek County,Kellyville,3,moist,
74041,OK,Creek County,Kiefer,3,moist,
74042,OK,Nowata County,Lenapah,3,moist,
74043,OK,Tulsa County,Leonard,3,moist,
74044,OK,Creek County,Mannford,3,moist,
74045,OK,Pawnee County,Maramec,3,moist,
74046,OK,Creek County,Milfay,3,moist,
74047,OK,Creek County,Mounds,3,moist,
74048,OK,Nowata County,Nowata,3,moist,
74050,OK,Tulsa County,Oakhurst,3,moist,
74051,OK,Washington County,Ochelata,3,moist,
74052,OK,Creek County,Oilton,3,moist,
74053,OK,Rogers County,Oologah,3,moist,
74054,OK,Osage County,Osage,3,moist,
74055,OK,Tulsa County,Owasso,3,moist,
74056,OK,Osage County,Pawhuska,3,moist,
74058,OK,Pawnee County,Pawnee,3,moist,
74059,OK,Payne County,Perkins,3,moist,
74060,OK,Osage County,Prue,3,moist,
74061,OK,Washington County,Ramona,3,moist,
74062,OK,Payne County,Ripley,3,moist,
74063,OK,Tulsa County,Sand Springs,3,moist,
74066,OK,Creek County,Sapulpa,3,moist,
74067,OK,Creek County,Sapulpa,3,moist,
74070,OK,Tulsa County,Skiatook,3,moist,
74071,OK,Creek County,Slick,3,moist,
74072,OK,Nowata County,S Coffeyville,3,moist,
74073,OK,Tulsa County,Sperry,3,moist,
74074,OK,Payne County,Stillwater,3,moist,
74075,OK,Payne County,Stillwater,3,moist,
74076,OK,Payne County,Stillwater,3,moist,
74077,OK,Payne County,Stillwater,3,moist,
74078,OK,Payne County,Stillwater,3,moist,
74079,OK,Lincoln County,Stroud,3,moist,
74080,OK,Rogers County,Talala,3,moist,
74081,OK,Pawnee County,Terlton,3,moist,
74082,OK,Washington County,Vera,3,moist,
74083,OK,Nowata County,Wann,3,moist,
74084,OK,Osage County,Wynona,3,moist,
74085,OK,Payne County,Yale,3,moist,
74101,OK,Tulsa County,Tulsa,3,moist,
74102,OK,Tulsa County,Tulsa,3,moist,
74103,OK,Tulsa County,Tulsa,3,moist,
74104,OK,Tulsa County,Tulsa,3,moist,
74105,OK,Tulsa County,Tulsa,3,moist,
74106,OK,Tulsa County,Tulsa,3,moist,
74107,OK,Tulsa County,Tulsa,3,moist,
74108,OK,Tulsa County,Tulsa,3,moist,
74110,OK,Tulsa County,Tulsa,3,moist,
74112,OK,Tulsa County,Tulsa,3,moist,
74114,OK,Tulsa County,Tulsa,3,moist,
74115,OK,Tulsa County,Tulsa,3,moist,
74116,OK,Tulsa County,Tulsa,3,moist,
74117,OK,Tulsa County,Tulsa,3,moist,
74119,OK,Tulsa County,Tulsa,3,moist,
74120,OK,Tulsa County,Tulsa,3,moist,
74121,OK,Tulsa County,Tulsa,3,moist,
74126,OK,Tulsa County,Tulsa,3,moist,
74127,OK,Tulsa County,Tulsa,3,moist,
74128,OK,Tulsa County,Tulsa,3,moist,
74129,OK,Tulsa County,Tulsa,3,moist,
74130,OK,Tulsa County,Tulsa,3,moist,
74131,OK,Creek County,Tulsa,3,moist,
74132,OK,Tulsa County,Tulsa,3,moist,
74133,OK,Tulsa County,Tulsa,3,moist,
74134,OK,Tulsa County,Tulsa,3,moist,
74135,OK,Tulsa County,Tulsa,3,moist,
74136,OK,Tulsa County,Tulsa,3,moist,
74137,OK,Tulsa County,Tulsa,3,moist,
74145,OK,Tulsa County,Tulsa,3,moist,
74146,OK,Tulsa County,Tulsa,3,moist,
74147,OK,Tulsa County,Tulsa,3,moist,
74148,OK,Tulsa County,Tulsa,3,moist,
74149,OK,Tulsa County,Tulsa,3,moist,
74150,OK,Tulsa County,Tulsa,3,moist,
74152,OK,Tulsa County,Tulsa,3,moist,
74153,OK,Tulsa County,Tulsa,3,moist,
74155,OK,Tulsa County,Tulsa,3,moist,
74156,OK,Tulsa County,Tulsa,3,moist,
74157,OK,Tulsa County,Tulsa,3,moist,
74158,OK,Tulsa County,Tulsa,3,moist,
74159,OK,Tulsa County,Tulsa,3,moist,
74169,OK,Tulsa County,Tulsa,3,moist,
74170,OK,Tulsa County,Tulsa,3,moist,
74171,OK,Tulsa County,Tulsa,3,moist,
74172,OK,Tulsa County,Tulsa,3,moist,
74301,OK,Craig County,Vinita,3,moist,
74330,OK,Mayes County,Adair,3,moist,
74331,OK,Ottawa County,Afton,3,moist,
74332,OK,Craig County,Big Cabin,3,moist,
74333,OK,Craig County,Bluejacket,3,moist,
74335,OK,Ottawa County,Cardin,3,moist,
74337,OK,Mayes County,Chouteau,3,moist,
74338,OK,Delaware County,Colcord,3,moist,
74339,OK,Ottawa County,Commerce,3,moist,
74340,OK,Mayes County,Disney,3,moist,
74342,OK,Delaware County,Eucha,3,moist,
74343,OK,Ottawa County,Fairland,3,moist,
74344,OK,Delaware County,Grove,3,moist,
74345,OK,Delaware County,Grove,3,moist,
74346,OK,Delaware County,Jay,3,moist,
74347,OK,Delaware County,Kansas,3,moist,
74349,OK,Mayes County,Ketchum,3,moist,
74350,OK,Mayes County,Langley,3,moist,
74352,OK,Mayes County,Locust Grove,3,moist,
74354,OK,Ottawa County,Miami,3,moist,
74355,OK,Ottawa County,Miami,3,moist,
74358,OK,Ottawa County,North Miami,3,moist,
74359,OK,Delaware County,Oaks,3,moist,
74360,OK,Ottawa County,Picher,3,moist,
74361,OK,Mayes County,Pryor,3,moist,
74362,OK,Mayes County,Pryor,3,moist,
74363,OK,Ottawa County,Quapaw,3,moist,
74364,OK,Mayes County,Rose,3,moist,
74365,OK,Mayes County,Salina,3,moist,
74366,OK,Mayes County,Spavinaw,3,moist,
74367,OK,Mayes County,Strang,3,moist,
74368,OK,Delaware County,Twin Oaks,3,moist,
74369,OK,Craig County,Welch,3,moist,
74370,OK,Ottawa County,Wyandotte,3,moist,
74401,OK,Muskogee County,Muskogee,3,moist,
74402,OK,Muskogee County,Muskogee,3,moist,
74403,OK,Muskogee County,Muskogee,3,moist,
74421,OK,Okmulgee County,Beggs,3,moist,
74422,OK,Muskogee County,Boynton,3,moist,
74423,OK,Muskogee County,Braggs,3,moist,
74425,OK,Pittsburg County,Canadian,3,moist,
74426,OK,Mcintosh County,Checotah,3,moist,
74427,OK,Cherokee County,Cookson,3,moist,
74428,OK,Muskogee County,Council Hill,3,moist,
74429,OK,Wagoner County,Coweta,3,moist,
74430,OK,Pittsburg County,Crowder,3,moist,
